Gene	Correlation	Labels	dot	class
ENSG00000055609.19	0.345698376			
ENSG00000284966.3	0.345486697			
ENSG00000118263.15	0.345482746			
ENSG00000137962.13	0.345419782			
ENSG00000215105.4	0.345337037			
ENSG00000081377.17	0.345200052			
ENSG00000104432.14	0.344987708			
ENSG00000278962.1	0.344957482			
ENSG00000197296.6	0.344948015			
ENSG00000229419.1	0.344802291			
ENSG00000240032.1	0.344786289			
ENSG00000138738.11	0.344658877			
ENSG00000218283.2	0.344575691			
ENSG00000154767.15	0.344323024			
ENSG00000172869.14	0.344260653			
ENSG00000076685.19	0.344212637			
ENSG00000119844.15	0.344193242			
ENSG00000072134.15	0.344142268			
ENSG00000222112.1	0.343978847			
ENSG00000206527.10	0.34396695			
ENSG00000269378.1	0.343872157			
ENSG00000131375.10	0.343807013			
ENSG00000073711.11	0.343624314			
ENSG00000237854.3	0.343612448			
ENSG00000185010.15	0.343394386			
ENSG00000204524.7	0.343312084			
ENSG00000145332.14	0.343273822			
ENSG00000157625.15	0.343150209			
ENSG00000147027.4	0.34312751			
ENSG00000162520.15	0.342840093			
ENSG00000122042.10	0.342838383			
ENSG00000248458.2	0.342639378			
ENSG00000178082.6	0.342626828			
ENSG00000138640.15	0.342576495			
ENSG00000074695.6	0.342224604			
ENSG00000133816.17	0.342115502			
ENSG00000197702.14	0.342069619			
ENSG00000048828.17	0.342026394			
ENSG00000221963.6	0.341425587			
ENSG00000143418.20	0.341415368			
ENSG00000087253.13	0.341282784			
ENSG00000082701.17	0.341153676			
ENSG00000179941.9	0.341140618			
ENSG00000172765.17	0.341109243			
ENSG00000198160.15	0.340983099			
ENSG00000100320.23	0.340918255			
ENSG00000135631.17	0.340832058			
ENSG00000101745.17	0.340719276			
ENSG00000123094.15	0.340509675			
ENSG00000185716.12	0.340470378			
ENSG00000198843.13	0.340445678			
ENSG00000167202.11	0.34042411			
ENSG00000117758.14	0.340334412			
ENSG00000081019.13	0.340279785			
ENSG00000134987.11	0.340272419			
ENSG00000120686.12	0.340242656			
ENSG00000112249.14	0.340178542			
ENSG00000106052.13	0.340164866			
ENSG00000125629.15	0.340121793			
ENSG00000130363.12	0.340091547			
ENSG00000138678.11	0.339836748			
ENSG00000185013.16	0.339638866			
ENSG00000135766.9	0.339503735			
ENSG00000196865.4	0.33942673			
ENSG00000230409.3	0.339411384			
ENSG00000149084.13	0.339264271			
ENSG00000109171.15	0.3392058			
ENSG00000198399.15	0.339099933			
ENSG00000151690.15	0.339068879			
ENSG00000124151.19	0.339026113			
ENSG00000139517.9	0.338937915			
ENSG00000105971.15	0.338873657			
ENSG00000129315.11	0.33885318			
ENSG00000119899.13	0.338744132			
ENSG00000181722.17	0.338716958			
ENSG00000115419.13	0.338714191			
ENSG00000115762.16	0.338681625			
ENSG00000170989.10	0.338630204			
ENSG00000128791.12	0.338396952			
ENSG00000101752.12	0.338385861			
ENSG00000249304.1	0.33829302			
ENSG00000136869.16	0.338138003			
ENSG00000173744.18	0.338082649			
ENSG00000187498.16	0.337986192			
ENSG00000230555.2	0.337936285			
ENSG00000133800.9	0.337822027			
ENSG00000139436.21	0.337738995			
ENSG00000057704.13	0.337556837			
ENSG00000120594.17	0.337354242			
ENSG00000066629.18	0.33730904			
ENSG00000004799.8	0.337195743			
ENSG00000103226.19	0.337184201			
ENSG00000198081.11	0.337068983			
ENSG00000108021.20	0.336959014			
ENSG00000170946.15	0.336956278			
ENSG00000154447.15	0.336954228			
ENSG00000038274.17	0.336951684			
ENSG00000196141.14	0.336890766			
ENSG00000136205.17	0.336863565			
ENSG00000213839.4	0.336697619			
ENSG00000279500.1	0.336661657			
ENSG00000122068.13	0.336628231			
ENSG00000072415.10	0.336567501			
ENSG00000172594.13	0.336538508			
ENSG00000114520.11	0.336227742			
ENSG00000141458.13	0.336220983			
ENSG00000261553.5	0.336186262			
ENSG00000123091.5	0.336066812			
ENSG00000174796.12	0.33606271			
ENSG00000214944.9	0.335969232			
ENSG00000175595.15	0.335943328			
ENSG00000139496.16	0.335820456			
ENSG00000082269.17	0.335801037			
ENSG00000287916.1	0.335727384			
ENSG00000024048.11	0.335685308			
ENSG00000111269.3	0.33567096			
ENSG00000059758.8	0.335408527			
ENSG00000273234.1	0.335369926			
ENSG00000197892.13	0.335174816			
ENSG00000129083.13	0.3350627			
ENSG00000169756.16	0.334907528			
ENSG00000111961.18	0.33486816			
ENSG00000130396.20	0.334806653			
ENSG00000185728.17	0.334742287			
ENSG00000073712.15	0.334484956			
ENSG00000140416.23	0.334426005			
ENSG00000113522.14	0.334402447			
ENSG00000237234.7	0.334375785			
ENSG00000259381.2	0.334317668			
ENSG00000136603.14	0.334299325			
ENSG00000127951.8	0.334273841			
ENSG00000102572.15	0.334122645			
ENSG00000238018.2	0.334074747			
ENSG00000111885.7	0.334070874			
ENSG00000149311.19	0.334042522			
ENSG00000185127.6	0.333989294			
ENSG00000108588.14	0.333977516			
ENSG00000175104.15	0.333899956			
ENSG00000106823.12	0.333795453			
ENSG00000135677.11	0.333782233			
ENSG00000111912.20	0.333625462			
ENSG00000138071.14	0.333481709			
ENSG00000144366.16	0.333447563			
ENSG00000107036.12	0.33311267			
ENSG00000014914.21	0.333065925			
ENSG00000119541.10	0.332971353			
ENSG00000143341.12	0.332671978			
ENSG00000118454.13	0.332646767			
ENSG00000118855.21	0.332644234			
ENSG00000257093.7	0.332561388			
ENSG00000105778.19	0.332560131			
ENSG00000090054.15	0.332521125			
ENSG00000229931.1	0.332404206			
ENSG00000266412.5	0.332378257			
ENSG00000165169.11	0.332190458			
ENSG00000020577.14	0.332169325			
ENSG00000204116.11	0.332114047			
ENSG00000198142.5	0.332096302			
ENSG00000174944.9	0.332024235			
ENSG00000081154.12	0.331813438			
ENSG00000106025.9	0.331730933			
ENSG00000196937.11	0.331604182			
ENSG00000120519.15	0.331465196			
ENSG00000186130.5	0.331412429			
ENSG00000033867.16	0.331409131			
ENSG00000111684.11	0.331404458			
ENSG00000107164.16	0.331182653			
ENSG00000176994.11	0.331083965			
ENSG00000006715.16	0.331068501			
ENSG00000080561.14	0.33094984			
ENSG00000153989.8	0.330751969			
ENSG00000136404.16	0.330694937			
ENSG00000074527.13	0.33062495			
ENSG00000267904.1	0.330450575			
ENSG00000164484.12	0.330408454			
ENSG00000137502.10	0.33032937			
ENSG00000038295.8	0.330306044			
ENSG00000176597.12	0.330219441			
ENSG00000072803.17	0.33005789			
ENSG00000182150.18	0.329852321			
ENSG00000139263.12	0.329801295			
ENSG00000105976.16	0.329701787			
ENSG00000102362.15	0.329672035			
ENSG00000154240.17	0.32962524			
ENSG00000138594.14	0.329564298			
ENSG00000122870.12	0.329494579			
ENSG00000213341.11	0.329492658			
ENSG00000136111.14	0.32944654			
ENSG00000225216.6	0.329324297			
ENSG00000039123.16	0.329163559			
ENSG00000154310.17	0.329076317			
ENSG00000115461.5	0.32903944			
ENSG00000115827.14	0.328976593			
ENSG00000127481.15	0.328947185			
ENSG00000085491.17	0.328874027			
ENSG00000090061.17	0.328471015			
ENSG00000198542.14	0.328416585			
ENSG00000113319.13	0.32838147			
ENSG00000067082.15	0.32814989			
ENSG00000112282.18	0.328096323			
ENSG00000285918.1	0.328047071			
ENSG00000109790.16	0.328033942			
ENSG00000139508.15	0.32787359			
ENSG00000118762.8	0.327812388			
ENSG00000104164.12	0.327750916			
ENSG00000113721.14	0.327532632			
ENSG00000108061.12	0.327447594			
ENSG00000044115.21	0.327393262			
ENSG00000137414.6	0.327338629			
ENSG00000062725.10	0.327335062			
ENSG00000269904.2	0.327237734			
ENSG00000067369.14	0.327061587			
ENSG00000198743.7	0.327047888			
ENSG00000213463.5	0.326923072			
ENSG00000149289.11	0.326878583			
ENSG00000137507.11	0.326862584			
ENSG00000233178.7	0.326834956			
ENSG00000114850.7	0.326826782			
ENSG00000225648.5	0.326626143			
ENSG00000196313.11	0.326597398			
ENSG00000152583.12	0.326429849			
ENSG00000164244.21	0.326294983			
ENSG00000015171.20	0.326222298			
ENSG00000178878.13	0.326196338			
ENSG00000278616.1	0.326133275			
ENSG00000232043.1	0.32611049			
ENSG00000053254.16	0.326040041			
ENSG00000169641.13	0.325985851			
ENSG00000154678.18	0.325976247			
ENSG00000129595.14	0.325972518			
ENSG00000150687.12	0.325926933			
ENSG00000133116.8	0.325837199			
ENSG00000137033.11	0.325760813			
ENSG00000171105.14	0.325731806			
ENSG00000102024.18	0.325674536			
ENSG00000165983.14	0.325647127			
ENSG00000096070.19	0.325622525			
ENSG00000248905.10	0.325538212			
ENSG00000120279.6	0.325443885			
ENSG00000122482.21	0.325441661			
ENSG00000128595.17	0.325375991			
ENSG00000186174.12	0.325285287			
ENSG00000133135.14	0.325221477			
ENSG00000043093.15	0.325078617			
ENSG00000092871.17	0.325049403			
ENSG00000230953.2	0.324987067			
ENSG00000137177.20	0.32477442			
ENSG00000118689.15	0.324732918			
ENSG00000104320.14	0.324529249			
ENSG00000166128.13	0.324521535			
ENSG00000023909.10	0.324471211			
ENSG00000006459.11	0.324429495			
ENSG00000018510.17	0.324410674			
ENSG00000108946.15	0.324399738			
ENSG00000106780.9	0.324321214			
ENSG00000151748.15	0.324262192			
ENSG00000110002.16	0.324250183			
ENSG00000198964.14	0.324124247			
ENSG00000198857.3	0.323910212			
ENSG00000048649.13	0.323839408			
ENSG00000260314.3	0.323632509			
ENSG00000132953.16	0.323592423			
ENSG00000178075.20	0.323509086			
ENSG00000023287.13	0.32313886			
ENSG00000135686.13	0.323137923			
ENSG00000005810.18	0.323122903			
ENSG00000153956.16	0.323056018			
ENSG00000167601.12	0.322935738			
ENSG00000119139.21	0.322916817			
ENSG00000118260.15	0.322890414			
ENSG00000116678.20	0.322828816			
ENSG00000166086.13	0.322763206			
ENSG00000135837.16	0.322712262			
ENSG00000162695.12	0.322609154			
ENSG00000256894.1	0.322535286			
ENSG00000185722.18	0.322290237			
ENSG00000259366.1	0.322279516			
ENSG00000126804.13	0.322192992			
ENSG00000168679.18	0.322186864			
ENSG00000169604.20	0.322170037			
ENSG00000169744.13	0.322083671			
ENSG00000117620.15	0.321966778			
ENSG00000178996.14	0.321954657			
ENSG00000157500.12	0.321926001			
ENSG00000053770.12	0.32190738			
ENSG00000109466.14	0.321831908			
ENSG00000072952.19	0.321789313			
ENSG00000096968.14	0.32174185			
ENSG00000164116.17	0.321512436			
ENSG00000136153.20	0.321403927			
ENSG00000232742.3	0.32130773			
ENSG00000070366.14	0.32129321			
ENSG00000243232.6	0.32129031			
ENSG00000083799.18	0.321273136			
ENSG00000118946.12	0.321020704			
ENSG00000250492.1	0.320677043			
ENSG00000240303.8	0.320584991			
ENSG00000165097.16	0.320521524			
ENSG00000115839.18	0.32045576			
ENSG00000249996.1	0.320444438			
ENSG00000285799.1	0.320367573			
ENSG00000168610.16	0.320342053			
ENSG00000129493.15	0.320327136			
ENSG00000286918.1	0.320289776			
ENSG00000159579.14	0.320187194			
ENSG00000188994.13	0.320142789			
ENSG00000153246.13	0.320078213			
ENSG00000074416.14	0.319930636			
ENSG00000107185.10	0.319820967			
ENSG00000174405.14	0.319698187			
ENSG00000269652.1	0.319662555			
ENSG00000108861.9	0.319509013			
ENSG00000107560.12	0.319447689			
ENSG00000102893.16	0.319357075			
ENSG00000178074.6	0.319335366			
ENSG00000110906.13	0.319273769			
ENSG00000141198.16	0.319257137			
ENSG00000162407.9	0.318890516			
ENSG00000137573.14	0.318808844			
ENSG00000136874.11	0.318806314			
ENSG00000164741.15	0.31869402			
ENSG00000156030.13	0.318626309			
ENSG00000137727.12	0.31856461			
ENSG00000070540.13	0.31848403			
ENSG00000144909.8	0.318423325			
ENSG00000165029.17	0.318412476			
ENSG00000157106.17	0.318175762			
ENSG00000152767.17	0.317962309			
ENSG00000196526.10	0.317713621			
ENSG00000128989.11	0.317706717			
ENSG00000184898.7	0.317548587			
ENSG00000174437.17	0.317501426			
ENSG00000109654.16	0.317437317			
ENSG00000196586.16	0.317433927			
ENSG00000168813.17	0.317375354			
ENSG00000136451.9	0.317204682			
ENSG00000148541.13	0.317201554			
ENSG00000106688.12	0.317045392			
ENSG00000162627.17	0.316973199			
ENSG00000155975.10	0.316950731			
ENSG00000109458.8	0.316875586			
ENSG00000229644.6	0.316806872			
ENSG00000115993.13	0.316610069			
ENSG00000047315.17	0.316562126			
ENSG00000214654.8	0.316509779			
ENSG00000261101.2	0.316428279			
ENSG00000186432.10	0.316366093			
ENSG00000171109.19	0.316303945			
ENSG00000183023.18	0.316300797			
ENSG00000161813.22	0.316146662			
ENSG00000233117.4	0.31601945			
ENSG00000139116.19	0.31599002			
ENSG00000074621.14	0.315911044			
ENSG00000158985.14	0.315874691			
ENSG00000100490.9	0.315841922			
ENSG00000130449.6	0.315715049			
ENSG00000202290.1	0.3155722			
ENSG00000249244.1	0.31556446			
ENSG00000155545.20	0.315513792			
ENSG00000128573.26	0.315453831			
ENSG00000163291.14	0.315355612			
ENSG00000155744.9	0.315348026			
ENSG00000266283.1	0.31534734			
ENSG00000172340.15	0.315345115			
ENSG00000165757.9	0.315321431			
ENSG00000114019.15	0.315283547			
ENSG00000198416.9	0.315268723			
ENSG00000144445.17	0.315267935			
ENSG00000162819.12	0.31523904			
ENSG00000147533.17	0.315182813			
ENSG00000068650.18	0.315145438			
ENSG00000188167.9	0.315085795			
ENSG00000234459.1	0.314978236			
ENSG00000196792.12	0.314923944			
ENSG00000197579.8	0.314884098			
ENSG00000068366.20	0.314877724			
ENSG00000140718.21	0.314842228			
ENSG00000115020.17	0.314654553			
ENSG00000279456.1	0.314597853			
ENSG00000014824.14	0.314557007			
ENSG00000137672.13	0.314539256			
ENSG00000148700.15	0.314522249			
ENSG00000152527.14	0.314511606			
ENSG00000112144.16	0.314474903			
ENSG00000259370.2	0.314327965			
ENSG00000232160.7	0.31431794			
ENSG00000213079.10	0.314254189			
ENSG00000064651.14	0.314232045			
ENSG00000254685.6	0.314155252			
ENSG00000224668.1	0.314085265			
ENSG00000211456.13	0.313954267			
ENSG00000125304.10	0.313815043			
ENSG00000163322.14	0.313777938			
ENSG00000177683.14	0.313750755			
ENSG00000079691.18	0.313635609			
ENSG00000170802.16	0.313605398			
ENSG00000137628.17	0.313590949			
ENSG00000075303.13	0.313574636			
ENSG00000188641.14	0.313541962			
ENSG00000183735.11	0.313486736			
ENSG00000113391.19	0.313349631			
ENSG00000143344.16	0.313027476			
ENSG00000112706.12	0.312973584			
ENSG00000081052.13	0.312690931			
ENSG00000171992.13	0.312671946			
ENSG00000033800.14	0.312259487			
ENSG00000088205.13	0.312252722			
ENSG00000028116.18	0.312217067			
ENSG00000092531.10	0.312213158			
ENSG00000108506.13	0.312163818			
ENSG00000140285.12	0.312082393			
ENSG00000171659.15	0.311978752			
ENSG00000174099.12	0.311885952			
ENSG00000170145.5	0.311837402			
ENSG00000164117.14	0.311721475			
ENSG00000270728.1	0.31162067			
ENSG00000163110.15	0.311545528			
ENSG00000100644.17	0.311478762			
ENSG00000178974.10	0.311437147			
ENSG00000126777.18	0.311413129			
ENSG00000151151.6	0.311305169			
ENSG00000077157.22	0.311147346			
ENSG00000248734.2	0.311050287			
ENSG00000038945.15	0.310970935			
ENSG00000175155.11	0.310957988			
ENSG00000232334.1	0.310949457			
ENSG00000065457.10	0.310933585			
ENSG00000123444.14	0.310734014			
ENSG00000047648.23	0.310657768			
ENSG00000164180.14	0.310535132			
ENSG00000235427.1	0.31052827			
ENSG00000254506.1	0.31052152			
ENSG00000038382.20	0.310404339			
ENSG00000025800.14	0.310242737			
ENSG00000055917.16	0.310222706			
ENSG00000282840.1	0.310198829			
ENSG00000169946.14	0.310179135			
ENSG00000163697.17	0.310057385			
ENSG00000189221.10	0.310002812			
ENSG00000120328.6	0.309962003			
ENSG00000094963.14	0.309901334			
ENSG00000156218.13	0.309866838			
ENSG00000100697.15	0.309818605			
ENSG00000131471.7	0.309723043			
ENSG00000128607.14	0.309653759			
ENSG00000122641.11	0.309641724			
ENSG00000198380.13	0.309623909			
ENSG00000207258.1	0.309595791			
ENSG00000163512.14	0.309564062			
ENSG00000167447.12	0.309558975			
ENSG00000167193.8	0.309482332			
ENSG00000163069.13	0.309411038			
ENSG00000170340.11	0.309332051			
ENSG00000151694.14	0.309269944			
ENSG00000115602.17	0.309205633			
ENSG00000127314.18	0.309147854			
ENSG00000122642.11	0.309042391			
ENSG00000250722.6	0.309031861			
ENSG00000183340.7	0.308993455			
ENSG00000259207.9	0.308923222			
ENSG00000126524.10	0.308880233			
ENSG00000005889.16	0.30884246			
ENSG00000145725.20	0.308786629			
ENSG00000148358.20	0.30875497			
ENSG00000162104.10	0.308745254			
ENSG00000095637.22	0.308722398			
ENSG00000148516.22	0.308691187			
ENSG00000218226.1	0.308670747			
ENSG00000180228.14	0.308402123			
ENSG00000280241.4	0.308374938			
ENSG00000163577.8	0.308363493			
ENSG00000165376.11	0.30834019			
ENSG00000159082.18	0.308234384			
ENSG00000146833.16	0.30822207			
ENSG00000185947.15	0.308055199			
ENSG00000204406.14	0.308031491			
ENSG00000150907.10	0.307984769			
ENSG00000196569.13	0.307891638			
ENSG00000186088.16	0.307780436			
ENSG00000111816.8	0.307649277			
ENSG00000182831.12	0.307611947			
ENSG00000226393.1	0.307606734			
ENSG00000144063.4	0.307550131			
ENSG00000129048.7	0.307408958			
ENSG00000136870.10	0.307394095			
ENSG00000158092.7	0.307371671			
ENSG00000204186.10	0.307263672			
ENSG00000115896.16	0.307239341			
ENSG00000083520.15	0.307216016			
ENSG00000064313.12	0.307213973			
ENSG00000144118.14	0.307120334			
ENSG00000175899.15	0.307119838			
ENSG00000115365.12	0.307075289			
ENSG00000123636.18	0.307023368			
ENSG00000120756.13	0.306991384			
ENSG00000120278.16	0.306989762			
ENSG00000233830.2	0.306849832			
ENSG00000172403.11	0.306779637			
ENSG00000124209.4	0.306740685			
ENSG00000121274.14	0.306711808			
ENSG00000080345.18	0.306685821			
ENSG00000121749.15	0.306638613			
ENSG00000257298.1	0.306517539			
ENSG00000166233.15	0.306401468			
ENSG00000152518.8	0.306377871			
ENSG00000130723.21	0.30629228			
ENSG00000265808.4	0.306252705			
ENSG00000188811.14	0.306240013			
ENSG00000133789.15	0.306157747			
ENSG00000197712.12	0.306154832			
ENSG00000071967.12	0.305932221			
ENSG00000138685.17	0.305912912			
ENSG00000180694.14	0.305912891			
ENSG00000112096.19	0.305799792			
ENSG00000141441.16	0.305789487			
ENSG00000134982.17	0.305763683			
ENSG00000070018.9	0.305758749			
ENSG00000163785.13	0.305740185			
ENSG00000198455.4	0.305620078			
ENSG00000169116.11	0.30561534			
ENSG00000169018.6	0.305506629			
ENSG00000233588.1	0.30549804			
ENSG00000072840.13	0.305411674			
ENSG00000131018.24	0.305345626			
ENSG00000174840.9	0.305311673			
ENSG00000111252.11	0.305262675			
